
rho             theta           phi             
0.84519862257   -0.09307290388  0.00137669219   
0.84501579030   -0.09313275013  0.00138549793   
0.84483203636   -0.09319327477  0.00139441864   
0.84464739710   -0.09325448012  0.00140345526   
0.84446172822   -0.09331642935  0.00141261779   
0.84427499684   -0.09337915004  0.00142191100   
0.84408714180   -0.09344268042  0.00143134131   
0.84389810080   -0.09350706061  0.00144091546   
0.84370771171   -0.09357236659  0.00145064563   
0.84351591768   -0.09363864056  0.00146053903   
0.84332256300   -0.09370596105  0.00147060841   
0.84312750121   -0.09377440639  0.00148086660   
0.84293051798   -0.09384408219  0.00149133066   
0.84273141572   -0.09391509238  0.00150201758   
0.84252989697   -0.09398758145  0.00151295062   
0.84232567688   -0.09406169559  0.00152415357   
0.84211825803   -0.09413766593  0.00153566336   
0.84190706193   -0.09421576432  0.00154752351   
0.84169133199   -0.09429634257  0.00155979022   
0.84146987820   -0.09437993476  0.00157254822   
0.84124097063   -0.09446731010  0.00158591930   
0.84100164259   -0.09455976128  0.00160010726   
0.84074602842   -0.09465980018  0.00161550665   
0.84045754569   -0.09477439347  0.00163320720   
0.84015350217   -0.09489722031  0.00165225254   
0.83991068655   -0.09499691429  0.00166776722   
0.83966755641   -0.09509824515  0.00168358900   
0.83944355324   -0.09519301177  0.00169843420   
0.83923239404   -0.09528364657  0.00171267639   
0.83903091135   -0.09537136711  0.00172650231   
0.83883728657   -0.09545686510  0.00174001779   
0.83865028383   -0.09554061085  0.00175329487   
0.83846909567   -0.09562290674  0.00176637966   
0.83829305817   -0.09570400640  0.00177931111   
0.83812170123   -0.09578408731  0.00179211638   
0.83795463756   -0.09586329791  0.00180481830   
0.83779156244   -0.09594175549  0.00181743496   
0.83763223250   -0.09601955420  0.00182998090   
0.83747644990   -0.09609677121  0.00184246809   
0.83732402710   -0.09617348319  0.00185490855   
0.83717480206   -0.09624975847  0.00186731308   
0.83702869297   -0.09632562775  0.00187968645   
0.83688555733   -0.09640115598  0.00189203911   
0.83674532187   -0.09647637498  0.00190437617   
0.83660791830   -0.09655131601  0.00191670271   
0.83647325458   -0.09662602576  0.00192902643   
0.83634130361   -0.09670051730  0.00194134952   
0.83621199494   -0.09677482982  0.00195367858   
0.83608527962   -0.09684899276  0.00196601862   
0.83596114646   -0.09692301517  0.00197837132   
0.83583954262   -0.09699693246  0.00199074281   
0.83572045782   -0.09707075631  0.00200313528   
0.83560385583   -0.09714451614  0.00201555396   
0.83548976753   -0.09721820019  0.00202799716   
0.83537813393   -0.09729185579  0.00204047322   
0.83526897345   -0.09736548194  0.00205298234   
0.83516229027   -0.09743908771  0.00206552645   
0.83505806846   -0.09751269771  0.00207811018   
0.83495631121   -0.09758632521  0.00209073624   
0.83485703745   -0.09765997338  0.00210340568   
0.83476023265   -0.09773367187  0.00211612411   
0.83466594226   -0.09780740648  0.00212888963   
0.83457418088   -0.09788118697  0.00214170448   
0.83448494109   -0.09795504320  0.00215457444   
0.83439826062   -0.09802897019  0.00216749929   
0.83431414836   -0.09810298867  0.00218048330   
0.83423267157   -0.09817706882  0.00219352191   
0.83415382909   -0.09825124285  0.00220662148   
0.83407766468   -0.09832550381  0.00221978150   
0.83400419789   -0.09839986947  0.00223300587   
0.83393346647   -0.09847434185  0.00224629573   
0.83386552348   -0.09854890713  0.00225964940   
0.83380040079   -0.09862357487  0.00227306942   
0.83373814130   -0.09869834403  0.00228655642   
0.83367879716   -0.09877320264  0.00230010909   
0.83362239798   -0.09884816821  0.00231373146   
0.83356901775   -0.09892319962  0.00232741693   
0.83351868763   -0.09899831281  0.00234116927   
0.83347146215   -0.09907349132  0.00235498634   
0.83342738996   -0.09914872602  0.00236886735   
0.83338652427   -0.09922399800  0.00238280967   
0.83334890592   -0.09929930962  0.00239681461   
0.83331459347   -0.09937462575  0.00241087650   
0.83328363658   -0.09944992072  0.00242499135   
0.83325607922   -0.09952517492  0.00243915627   
0.83323196415   -0.09960036402  0.00245336743   
0.83321133068   -0.09967546310  0.00246762082   
0.83319421642   -0.09975043729  0.00248191048   
0.83318065182   -0.09982526054  0.00249623205   
0.83317066374   -0.09989990117  0.00251058000   
0.83316427311   -0.09997433577  0.00252495032   
0.83316149741   -0.10004850428  0.00253933181   
0.83316234427   -0.10012238546  0.00255372065   
0.83316681700   -0.10019595194  0.00256811175   
0.83317491286   -0.10026916945  0.00258249858   
0.83318661866   -0.10034198321  0.00259687043   
0.83320192281   -0.10041439135  0.00261122691   
0.83322080133   -0.10048635003  0.00262555926   
0.83324322507   -0.10055782671  0.00263986080   
0.83326916131   -0.10062879707  0.00265412641   
0.83329857433   -0.10069924185  0.00266835188   
0.83333141584   -0.10076912498  0.00268252952   
0.83336764473   -0.10083843778  0.00269665707   
0.83340721681   -0.10090717011  0.00271073193   
0.83345007696   -0.10097529895  0.00272474883   
0.83349617598   -0.10104281720  0.00273870567   
